--------DVBS Program Data!--------
NOTE: Channel Number/Channel Name/Service Type/Free or Scramble/Frequency/Polarity/SymbolRate are forbidden to edit!Only support re-ordering.Forbid delete channel!
Channel Number,Channel Name,Service Type,Free or Scramble,Frequency(MHz),Polarity,SymbolRate(KS/s),[S]
52,NDR Blue ,RADIO,Free,12266,H,27500
53,NDR Plus ,RADIO,Free,12266,H,27500
54,Bremen Eins ,RADIO,Free,12266,H,27500
55,Bremen Zwei ,RADIO,Free,12266,H,27500
56,Bremen Vier ,RADIO,Free,12266,H,27500
57,Inforadio ,RADIO,Free,12266,H,27500
58,Kulturradio ,RADIO,Free,12266,H,27500
59,Antenne Brandenburg ,RADIO,Free,12266,H,27500
60,radioBERLIN 88 8 ,RADIO,Free,12266,H,27500
61,radioeins ,RADIO,Free,12266,H,27500
62,Fritz ,RADIO,Free,12266,H,27500
63,SR 1 Europawelle ,RADIO,Free,12266,H,27500
64,SR 2 KulturRadio ,RADIO,Free,12266,H,27500
65,SR 3 Saarlandwelle ,RADIO,Free,12266,H,27500
66,SWR1 BW ,RADIO,Free,12266,H,27500
67,SWR1 RP ,RADIO,Free,12266,H,27500
68,SWR2 ,RADIO,Free,12266,H,27500
69,SWR3 ,RADIO,Free,12266,H,27500
70,SWR4 BW ,RADIO,Free,12266,H,27500
71,SWR4 RP ,RADIO,Free,12266,H,27500
72,DASDING ,RADIO,Free,12266,H,27500
73,SWR Aktuell ,RADIO,Free,12266,H,27500
74,1LIVE ,RADIO,Free,12266,H,27500
75,WDR 2 ,RADIO,Free,12266,H,27500
76,WDR 3 ,RADIO,Free,12266,H,27500
77,WDR 4 ,RADIO,Free,12266,H,27500
78,WDR 5 ,RADIO,Free,12266,H,27500
79,COSMO ,RADIO,Free,12266,H,27500
80,1LIVE diGGi ,RADIO,Free,12266,H,27500
81,KIRAKA ,RADIO,Free,12266,H,27500
82,WDR Event ,RADIO,Free,12266,H,27500
83,SUD RADIO ,RADIO,Free,12363,V,27500
84,MC DOUALIYA ,RADIO,Free,12363,V,27500
85,BFM BUSINESS ,RADIO,Free,12363,V,27500
86,MOSAIQUE RADIOS ,RADIO,Free,12363,V,27500
87,FUN RADIO ,RADIO,Free,12363,V,27500
88,RADIO COURTOISIE ,RADIO,Free,12363,V,27500
89,BBCW SERVICE ,RADIO,Free,12363,V,27500
90,BBC ARABIC ,RADIO,Free,12363,V,27500
91,MOUV' ,RADIO,Free,12363,V,27500
92,FRANCE MUSIQUE ,RADIO,Free,12363,V,27500
93,FIP ,RADIO,Free,12363,V,27500
94,FRANCE INFO ,RADIO,Free,12363,V,27500
95,FRANCE INTER ,RADIO,Free,12363,V,27500
96,FRANCE CULTURE ,RADIO,Free,12363,V,27500
97,FRANCE BLEU ,RADIO,Free,12363,V,27500
98,RFI INTERNAT ,RADIO,Free,12363,V,27500
99,RADIO CLASSIQUE ,RADIO,Free,12363,V,27500
100,RTL ,RADIO,Free,12363,V,27500
101,EUROPE 1 ,RADIO,Free,12363,V,27500
102,RMC ,RADIO,Free,12363,V,27500
103,RIRE & CHANSONS ,RADIO,Free,12363,V,27500
104,TSF JAZZ ,RADIO,Free,12363,V,27500
105,OUI FM ,RADIO,Free,12363,V,27500
106,JAZZ RADIO ,RADIO,Free,12363,V,27500
107,NOVA ,RADIO,Free,12363,V,27500
108,RADIO FG ,RADIO,Free,12363,V,27500
109,CONTACT FM ,RADIO,Free,12363,V,27500
110,NOSTALGIE ,RADIO,Free,12363,V,27500
111,NRJ ,RADIO,Free,12363,V,27500
112,RFM ,RADIO,Free,12363,V,27500
113,VIRGIN RADIO ,RADIO,Free,12363,V,27500
114,CHERIE FM ,RADIO,Free,12363,V,27500
115,RTL2 ,RADIO,Free,12363,V,27500
116,SKYROCK ,RADIO,Free,12363,V,27500
117,RADIO NOTRE DAME ,RADIO,Free,12363,V,27500
118,RADIO ALFA ,RADIO,Free,12363,V,27500
119,BEUR FM ,RADIO,Free,12363,V,27500
120,domradio ,RADIO,Free,12460,H,27500
121,egoFM ,RADIO,Free,12460,H,27500
122,Klassik Radio ,RADIO,Free,12460,H,27500
123,. ,RADIO,Free,12460,H,27500
124,. ,RADIO,Free,12460,H,27500
125,JAM FM ,RADIO,Free,12460,H,27500
126,VRT Radio1 ,RADIO,Free,12515,H,22000
127,VRT Radio2 ,RADIO,Free,12515,H,22000
128,Radio Lebensquelle ,RADIO,Free,12515,H,22000
129,Radio Freundes-Dienst ,RADIO,Free,12515,H,22000
130,Radio neue Hoffnung ,RADIO,Free,12604,H,22000
131,RTL RADIO ,RADIO,Free,12604,H,22000
132,Radio Horeb ,RADIO,Free,12604,H,22000
133,Inselradio ,RADIO,Free,12633,H,22000
134,ffn  ,RADIO,Free,12633,H,22000
135,Radio Paloma ,RADIO,Free,12633,H,22000
136,Radio HBR ,RADIO,Free,12633,H,22000
137,Radio HCJB ,RADIO,Free,12633,H,22000
138,SCHLAGERPARADIES ,RADIO,Free,12633,H,22000
139,Radio Gloria ,RADIO,Free,12633,H,22000
140,FFH ,RADIO,Free,12633,H,22000
141,planet radio ,RADIO,Free,12633,H,22000
142,harmony.fm ,RADIO,Free,12633,H,22000
143,Radio Regenbogen ,RADIO,Free,12633,H,22000
144,radioB2  SCHLAGER ,RADIO,Free,12633,H,22000
145,OE1 ,RADIO,Free,12663,H,22000
146,OE1 DD ,RADIO,Free,12663,H,22000
147,OE2 W ,RADIO,Free,12663,H,22000
148,OE2 N ,RADIO,Free,12663,H,22000
149,OE2 B ,RADIO,Free,12663,H,22000
150,OE2 O ,RADIO,Free,12663,H,22000
151,OE2 S ,RADIO,Free,12663,H,22000
152,OE2 T ,RADIO,Free,12663,H,22000
153,OE2 V ,RADIO,Free,12663,H,22000
154,OE2 St ,RADIO,Free,12663,H,22000
155,OE2 K ,RADIO,Free,12663,H,22000
156,OE3 ,RADIO,Free,12663,H,22000
157,FM4 ,RADIO,Free,12663,H,22000
158,U1 Tirol ,RADIO,Free,12663,H,22000
159,Hope Channel Radio ,RADIO,Free,12663,H,22000
160,RADIO MARIA ,RADIO,Free,12663,H,22000
2,4News ,DTV,Free,12663,H,22000
3,ATVsmart ,DTV,Free,11244,H,22000
1,3sat HD ,DTV,Free,11347,V,22000
4,Al Jazeera English HD ,DTV,Free,11229,V,22000
5,Aristo.TV ,DTV,Free,11273,H,22000
6,BBC World News Europe HD ,DTV,Free,11229,V,22000
7,BR Fernsehen Nord HD ,DTV,Free,11582,H,22000
8,BR Fernsehen Süd HD ,DTV,Free,11582,H,22000
9,Bibel TV HD ,DTV,Free,11244,H,22000
10,CNEWS ,DTV,Free,12012,V,29700
11,Channel21 HD ,DTV,Free,10964,H,22000
12,Das Erste HD ,DTV,Free,11494,H,22000
13,Deutschland Vozrozhdenie ,DTV,Free,11288,V,22000
14,HITRADIO OE3 ,DTV,Free,12692,H,22000
15,HOPE Channel HD ,DTV,Free,11244,H,22000
16,I24 Francis ,DTV,Free,11068,V,22000
17,Juwelo HD ,DTV,Free,12574,H,22000
18,KiKA HD ,DTV,Free,11347,V,22000
19,L-TV ,DTV,Free,12663,H,22000
20,LCI ,DTV,Free,12207,V,29700
21,LCP ,DTV,Free,12168,V,29700
22,LT1-OOE ,DTV,Free,12663,H,22000
23,Lokal-TV-Portal HD ,DTV,Free,11552,H,22000
24,M6 BOUTIQUE ,DTV,Free,11856,V,29700
25,MB LIVE ,DTV,Free,11229,V,22000
26,MDR S-Anhalt HD ,DTV,Free,10891,H,22000
27,MDR Sachsen HD ,DTV,Free,10891,H,22000
28,MDR Thüringen HD ,DTV,Free,10891,H,22000
29,Melodie TV NEU ,DTV,Free,11273,H,22000
30,NDR FS HH HD ,DTV,Free,11582,H,22000
31,NDR FS MV HD ,DTV,Free,11582,H,22000
32,NDR FS NDS HD ,DTV,Free,11582,H,22000
33,NDR FS SH HD ,DTV,Free,11582,H,22000
34,NHK World TV ,DTV,Free,11229,V,22000
35,ONE HD ,DTV,Free,11052,H,22000
36,PHOENIX HD ,DTV,Free,11582,H,22000
37,PMC TV ,DTV,Free,12722,H,22000
38,QS24 ,DTV,Free,11273,H,22000
39,QVC BEAUTY & STYLE HD ,DTV,Free,10964,H,22000
40,R9 Oesterreich HD ,DTV,Free,11273,H,22000
41,REGIO TV ,DTV,Free,12480,V,27500
42,RT Esp HD ,DTV,Free,11377,V,22000
43,RT Esp HD ,DTV,Free,11377,V,22000
44,RT France HD ,DTV,Free,11377,V,22000
45,RT HD ,DTV,Free,11377,V,22000
46,SCHWEIZ 5 ,DTV,Free,11273,H,22000
47,SR Fernsehen HD ,DTV,Free,11052,H,22000
48,SWR BW HD ,DTV,Free,11494,H,22000
49,SWR RP HD ,DTV,Free,11494,H,22000
50,ServusTV HD Deutschland ,DTV,Free,11300,H,22000
51,Sky Select ,DTV,Free,12032,H,27500
52,Sky Sport News HD ,DTV,Free,12304,H,27500
53,Sparhandy TV 2 HD ,DTV,Free,10964,H,22000
54,TELESUR HD ,DTV,Free,11377,V,22000
55,TRT World HD ,DTV,Free,11538,V,22000
56,TV5 MONDE ,DTV,Free,12129,V,29700
57,Ulm-AllgĦu HD ,DTV,Free,11552,H,22000
58,WDR HD Aachen ,DTV,Free,12604,H,22000
59,WDR HD Bielefeld ,DTV,Free,12422,H,27500
60,WDR HD Bonn ,DTV,Free,12604,H,22000
61,WDR HD Dortmund ,DTV,Free,12422,H,27500
62,WDR HD Duisburg ,DTV,Free,12604,H,22000
63,WDR HD Düsseldorf ,DTV,Free,12422,H,27500
64,WDR HD Essen ,DTV,Free,12422,H,27500
65,WDR HD Köln ,DTV,Free,12422,H,27500
66,WDR HD Münster ,DTV,Free,12422,H,27500
67,WDR HD Siegen ,DTV,Free,12422,H,27500
68,WDR HD Wuppertal ,DTV,Free,12604,H,22000
69,ZDF HD ,DTV,Free,11362,H,22000
70,ZDFinfo HD ,DTV,Free,11347,V,22000
71,Zee One HD ,DTV,Free,10964,H,22000
72,a.tv HD ,DTV,Free,11552,H,22000
73,arte HD ,DTV,Free,11494,H,22000
74,flimmit ,DTV,Free,11273,H,22000
75,gotv neu ,DTV,Free,11273,H,22000
76,hr-fernsehen HD ,DTV,Free,10891,H,22000
77,intv HD ,DTV,Free,11552,H,22000
78,mþnchen.tv HD ,DTV,Free,11552,H,22000
79,oe24.TV ,DTV,Free,11273,H,22000
80,pearl.tv HD Shop ,DTV,Free,12574,H,22000
81,rbb Berlin HD ,DTV,Free,10891,H,22000
82,rbb Brandenburg HD ,DTV,Free,10891,H,22000
83,rfo HD Fernsehen Oberbayern ,DTV,Free,11552,H,22000
84,sonnenklar.TV HD ,DTV,Free,12574,H,22000
85,tagesschau24 HD ,DTV,Free,11052,H,22000
86,zdf_neo HD ,DTV,Free,11362,H,22000
87, ,DTV,Free,10847,V,22000
88, ,DTV,Free,10847,V,22000
89, ,DTV,Free,10847,V,22000
90, ,DTV,Free,10847,V,22000
91, ,DTV,Free,10847,V,22000
92, ,DTV,Free,10847,V,22000
93, ,DTV,Free,10847,V,22000
94, ,DTV,Free,10847,V,22000
95, ,DTV,Free,10847,V,22000
96, ,DTV,Free,10847,V,22000
97, ,DTV,Free,10847,V,22000
98, ,DTV,Free,10847,V,22000
99, ,DTV,Free,10847,V,22000
100, ,DTV,Free,10847,V,22000
101, ,DTV,Free,10847,V,22000
102, ,DTV,Free,10847,V,22000
103, ,DTV,Free,10847,V,22000
104, ,DTV,Free,10847,V,22000
105, ,DTV,Free,10979,V,22000
106, ,DTV,Free,12581,V,22000
107,. ,DTV,Free,10921,H,22000
108,. ,DTV,Free,10921,H,22000
109,. ,DTV,Free,10921,H,22000
110,. ,DTV,Free,10921,H,22000
111,. ,DTV,Free,10921,H,22000
112,. ,DTV,Free,10921,H,22000
113,. ,DTV,Free,11111,H,22000
114,. ,DTV,Free,11171,H,22000
115,. ,DTV,Free,11421,H,22000
116,. ,DTV,Free,11421,H,22000
117,. ,DTV,Free,11421,H,22000
118,. ,DTV,Free,11421,H,22000
119,. ,DTV,Free,11421,H,22000
120,. ,DTV,Free,11421,H,22000
121,. ,DTV,Free,11421,H,22000
122,. ,DTV,Free,11671,H,22000
123,. ,DTV,Free,11876,H,27500
124,. ,DTV,Free,12051,V,27500
125,. ,DTV,Free,12148,H,27500
126,. ,DTV,Free,12148,H,27500
127,. ,DTV,Free,12148,H,27500
128,. ,DTV,Free,12460,H,27500
129,. ,DTV,Free,12480,V,27500
130,. ,DTV,Free,12574,H,22000
131,. ,DTV,Free,12574,H,22000
132,1-2-3.tv ,DTV,Free,12460,H,27500
133,1-2-3.tv HD ,DTV,Free,10803,H,22000
134,123-Damenwahl ,DTV,Free,12633,H,22000
135,3sat ,DTV,Free,11954,H,27500
136,ALQUILER ,DTV,Free,10847,V,22000
137,ALQUILER ,DTV,Free,10847,V,22000
138,ALT Sendersuchlauf starten!! ,DTV,Free,12633,H,22000
139,ANIXE HD ,DTV,Free,10773,H,22000
140,ANIXE SD ,DTV,Free,12460,H,27500
141,ARAGON TV ,DTV,Free,11686,V,22000
142,ARD-TEST-1 ,DTV,Free,12110,H,27500
143,ARD-alpha ,DTV,Free,12266,H,27500
144,Achtung Sexy TV ,DTV,Free,12633,H,22000
145,Al Jazeera Channel ,DTV,Free,11509,V,22000
146,Al Jazeera English ,DTV,Free,11627,V,22000
147,Algerie 3 ,DTV,Free,11597,V,22000
148,Arirang TV ,DTV,Free,11509,V,22000
149,AstroTV ,DTV,Free,12480,V,27500
150,BAJO DEMANDA ,DTV,Free,11686,V,22000
151,BAR+ ,DTV,Free,10847,V,22000
152,BA_UHD ,DTV,Free,12581,V,22000
153,BB-MV Lokal-TV ,DTV,Free,12148,H,27500
154,BR Fernsehen Nord ,DTV,Free,11836,H,27500
155,BR Fernsehen Süd ,DTV,Free,11836,H,27500
156,BTV ,DTV,Free,12663,H,22000
157,BVN TV ,DTV,Free,11186,V,22000
158,Babestation24 ,DTV,Free,12633,H,22000
159,Bibel TV ,DTV,Free,12552,V,22000
160,Bloomberg Europe TV ,DTV,Free,11597,V,22000
161,BunnyClub24 ,DTV,Free,12633,H,22000
162,CANAL 24 HORAS ,DTV,Free,11627,V,22000
163,CANAL SUR A. ,DTV,Free,11156,V,22000
164,CGTN ,DTV,Free,11538,V,22000
165,CGTN Documentary ,DTV,Free,11538,V,22000
166,CGTN F ,DTV,Free,11538,V,22000
167,CNBC Europe ,DTV,Free,11597,V,22000
168,CNN Int. ,DTV,Free,11627,V,22000
169,CONTRATO ,DTV,Free,10847,V,22000
170,Canal Algerie ,DTV,Free,11597,V,22000
171,CashTV ,DTV,Free,12552,V,22000
172,Channel21 ,DTV,Free,12148,H,27500
173,Clipmobile ,DTV,Free,12633,H,22000
174,Comedy Central / VIVA AT ,DTV,Free,12148,H,27500
175,Comedy Central/VIVA ,DTV,Free,11973,V,27500
176,Cordoba TV ,DTV,Free,11068,V,22000
177,Cubavision Internacional ,DTV,Free,11509,V,22000
178,DELUXE MUSIC ,DTV,Free,12148,H,27500
179,DMAX ,DTV,Free,12480,V,27500
180,DMAX Austria ,DTV,Free,12148,H,27500
181,DW (Arabia 2) ,DTV,Free,11627,V,22000
182,DW (English) ,DTV,Free,11627,V,22000
183,Das Erste ,DTV,Free,11836,H,27500
184,DateLine ,DTV,Free,12633,H,22000
185,Deutsche Girls 24 TV ,DTV,Free,12633,H,22000
186,Deutsches Musik Fernsehen ,DTV,Free,12633,H,22000
187,Die Neue Zeit TV ,DTV,Free,11421,H,22000
188,Disney Channel ,DTV,Free,12460,H,27500
189,Dreamgirls24 TV ,DTV,Free,12633,H,22000
190,EROTIKA TV - NEU! ,DTV,Free,12633,H,22000
191,EURONEWS FRENCH SD ,DTV,Free,12226,H,27500
192,EURONEWS GERMAN SD ,DTV,Free,12226,H,27500
193,EWTN katholisches TV ,DTV,Free,12460,H,27500
194,Eros TV ,DTV,Free,12633,H,22000
195,Erotiksat24 TV ,DTV,Free,12633,H,22000
196,Eurosport 1 Deutschland ,DTV,Free,12226,H,27500
197,Family TV ,DTV,Free,10921,H,22000
198,Folx TV ,DTV,Free,12692,H,22000
199,Fotohandy ,DTV,Free,12633,H,22000
200,France 24 (en Français) ,DTV,Free,11538,V,22000
201,France 24 (in Arabic) ,DTV,Free,11538,V,22000
202,France 24 (in English) ,DTV,Free,11538,V,22000
203,Franken Fernsehen ,DTV,Free,11523,H,22000
204,Franken Fernsehen HD ,DTV,Free,10714,H,22000
205,Fundorado TV ,DTV,Free,12633,H,22000
206,GOD Channel ,DTV,Free,12148,H,27500
207,GU˝A ,DTV,Free,10847,V,22000
208,GU˝A F`CIL ,DTV,Free,10847,V,22000
209,GayBoys LIVE ,DTV,Free,12633,H,22000
210,Genius Plus ,DTV,Free,10773,H,22000
211,H2D Handshake 2 Deutschland ,DTV,Free,11421,H,22000
212,HSE24 ,DTV,Free,12480,V,27500
213,HSE24 EXTRA ,DTV,Free,12226,H,27500
214,HSE24 EXTRA HD ,DTV,Free,10803,H,22000
215,HSE24 HD ,DTV,Free,10773,H,22000
216,HSE24 TREND ,DTV,Free,12480,V,27500
217,Heiss und Sexy TV ,DTV,Free,12633,H,22000
218,JML Shop ,DTV,Free,12148,H,27500
219,JuweloTV ,DTV,Free,12633,H,22000
220,K-TV ,DTV,Free,12633,H,22000
221,Kabel 1 Austria ,DTV,Free,12051,V,27500
222,Kabel 1 Schweiz ,DTV,Free,12051,V,27500
223,KiKA ,DTV,Free,11954,H,27500
224,LTC ,DTV,Free,10847,V,22000
225,Lokal-TV-Portal ,DTV,Free,11523,H,22000
226,Lustkanal24 TV ,DTV,Free,12633,H,22000
227,MDR S-Anhalt ,DTV,Free,12110,H,27500
228,MDR Sachsen ,DTV,Free,12110,H,27500
229,MDR Thüringen ,DTV,Free,12110,H,27500
230,MEDIA BROADCAST - Test 3 ,DTV,Free,12633,H,22000
231,MEDIA BROADCAST - Test 4 ,DTV,Free,12633,H,22000
232,MELODIE TV ,DTV,Free,11244,H,22000
233,Maennersache TV ,DTV,Free,12633,H,22000
234,Mainfranken ,DTV,Free,11523,H,22000
235,Mainfranken HD ,DTV,Free,10714,H,22000
236,MediaShop- Meine Einkaufswelt ,DTV,Free,12148,H,27500
237,MediaShop- Neuheiten ,DTV,Free,12480,V,27500
238,Mei Musi TV ,DTV,Free,12692,H,22000
239,Mobile Sex ,DTV,Free,12633,H,22000
240,N24 ,DTV,Free,12545,H,22000
241,N24 Austria ,DTV,Free,12148,H,27500
242,N24 DOKU ,DTV,Free,12460,H,27500
243,NDR FS HH ,DTV,Free,12110,H,27500
244,NDR FS MV ,DTV,Free,12110,H,27500
245,NDR FS NDS ,DTV,Free,12110,H,27500
246,NDR FS SH ,DTV,Free,12110,H,27500
247,NICKELODEON AT ,DTV,Free,12148,H,27500
248,NITRO ,DTV,Free,12188,H,27500
249,Nickelodeon ,DTV,Free,11973,V,27500
250,Niederbayern ,DTV,Free,11523,H,22000
251,Niederbayern HD ,DTV,Free,10714,H,22000
252,ONE ,DTV,Free,10744,H,22000
253,ORF2E ,DTV,Free,12692,H,22000
254,PHOENIX ,DTV,Free,10744,H,22000
255,PORTADA ,DTV,Free,10847,V,22000
256,PORTADA ,DTV,Free,10847,V,22000
257,Pro7 MAXX ,DTV,Free,12545,H,22000
258,Pro7 MAXX Austria ,DTV,Free,11671,H,22000
259,ProSieben ,DTV,Free,12545,H,22000
260,ProSieben Austria ,DTV,Free,12051,V,27500
261,ProSieben Schweiz ,DTV,Free,12051,V,27500
262,QVC ,DTV,Free,12460,H,27500
263,QVC BEAUTY&STYLE ,DTV,Free,12460,H,27500
264,QVC Deutschland ,DTV,Free,12552,V,22000
265,QVC HD ,DTV,Free,10773,H,22000
266,QVC PLUS ,DTV,Free,12552,V,22000
267,QVC PLUS HD ,DTV,Free,10803,H,22000
268,R1 ,DTV,Free,11612,H,22000
269,R1 EXTRA ,DTV,Free,11612,H,22000
270,RADIOS ,DTV,Free,10847,V,22000
271,RAI News 24 ,DTV,Free,11288,V,22000
272,RT Esp ,DTV,Free,11509,V,22000
273,RTL 2 CH ,DTV,Free,11391,H,22000
274,RTL Austria ,DTV,Free,12226,H,27500
275,RTL CH ,DTV,Free,12226,H,27500
276,RTL FS ,DTV,Free,12188,H,27500
277,RTL HB NDS ,DTV,Free,12188,H,27500
278,RTL HH SH ,DTV,Free,12188,H,27500
279,RTL NITRO A ,DTV,Free,12663,H,22000
280,RTL Regional NRW ,DTV,Free,12188,H,27500
281,RTL Television ,DTV,Free,12188,H,27500
282,RTL2 ,DTV,Free,12188,H,27500
283,RTL2 Austria ,DTV,Free,12226,H,27500
284,RTLplus ,DTV,Free,12188,H,27500
285,Radio Bremen TV ,DTV,Free,12422,H,27500
286,Regional Fernsehen Obb. ,DTV,Free,11523,H,22000
287,RiC ,DTV,Free,12692,H,22000
288,Russia Today ,DTV,Free,11538,V,22000
289,SAT.1 ,DTV,Free,12545,H,22000
290,SAT.1 A ,DTV,Free,12051,V,27500
291,SAT.1 Bayern ,DTV,Free,12545,H,22000
292,SAT.1 CH ,DTV,Free,12051,V,27500
293,SAT.1 Gold ,DTV,Free,12545,H,22000
294,SAT.1 Gold Österreich ,DTV,Free,11671,H,22000
295,SAT.1 HH/SH ,DTV,Free,12051,V,27500
296,SAT.1 NRW ,DTV,Free,12545,H,22000
297,SAT.1 NS/Bremen ,DTV,Free,12051,V,27500
298,SAT.1 RhlPf/Hessen ,DTV,Free,12051,V,27500
299,SES 01 ,DTV,Free,11421,H,22000
300,SES 02 ,DTV,Free,11421,H,22000
301,SES 04 ,DTV,Free,11421,H,22000
302,SES 06 ,DTV,Free,11421,H,22000
303,SES 07 ,DTV,Free,11421,H,22000
304,SES 08 ,DTV,Free,11421,H,22000
305,SES 09 ,DTV,Free,11421,H,22000
306,SES 10 ,DTV,Free,11421,H,22000
307,SES 75 ,DTV,Free,10773,H,22000
308,SEX-Kontakte ,DTV,Free,12633,H,22000
309,SIXX ,DTV,Free,12460,H,27500
310,SOPHIA TV ,DTV,Free,10773,H,22000
311,SPORT1 ,DTV,Free,12480,V,27500
312,SR Fernsehen ,DTV,Free,12266,H,27500
313,STB Comag ,DTV,Free,12604,H,22000
314,SUPER RTL ,DTV,Free,12188,H,27500
315,SUPER RTL A ,DTV,Free,12226,H,27500
316,SWR Fernsehen BW ,DTV,Free,11836,H,27500
317,SWR Fernsehen RP ,DTV,Free,12110,H,27500
318,Schau TV ,DTV,Free,11244,H,22000
319,Service 13231 ,DTV,Free,11244,H,22000
320,Service 13232 ,DTV,Free,11244,H,22000
321,Service 13233 ,DTV,Free,11244,H,22000
322,ServusTV Deutschland ,DTV,Free,12663,H,22000
323,Shop24Direct ,DTV,Free,12633,H,22000
324,Sky News Intl ,DTV,Free,12604,H,22000
325,Sky Sport News ,DTV,Free,10921,H,22000
326,Sonlife Broadcasting Network ,DTV,Free,11597,V,22000
327,Sonnenklar TV ,DTV,Free,12480,V,27500
328,Sparhandy TV ,DTV,Free,12460,H,27500
329,Sparhandy TV 2 ,DTV,Free,12480,V,27500
330,StarParadies ,DTV,Free,12148,H,27500
331,Starparadies AT ,DTV,Free,11244,H,22000
332,TBN Espana ,DTV,Free,11068,V,22000
333,TELE 5 ,DTV,Free,12480,V,27500
334,TELESUR ,DTV,Free,11068,V,22000
335,TEST TCNICO ,DTV,Free,10847,V,22000
336,TEST_CSD1 ,DTV,Free,10847,V,22000
337,TEST_CSD2 ,DTV,Free,10847,V,22000
338,TEST_CSD3 ,DTV,Free,10847,V,22000
339,TEST_CSD4 ,DTV,Free,10847,V,22000
340,TEST_CSD5 ,DTV,Free,10847,V,22000
341,TLC ,DTV,Free,12460,H,27500
342,TOGGO plus ,DTV,Free,12188,H,27500
343,TRT Turk ,DTV,Free,11612,H,22000
344,TV Oberfranken ,DTV,Free,11523,H,22000
345,TV Record SD ,DTV,Free,11068,V,22000
346,TV TRWAM ,DTV,Free,11186,V,22000
347,TV5MONDE EUROPE ,DTV,Free,11538,V,22000
348,TVA-OTV ,DTV,Free,11523,H,22000
349,TVA-OTV HD ,DTV,Free,10714,H,22000
350,TVE INTERNACIONAL EUROPA ,DTV,Free,11627,V,22000
351,TVGA ,DTV,Free,11068,V,22000
352,TVRUS ,DTV,Free,11612,H,22000
353,Test-R ,DTV,Free,10744,H,22000
354,Traumfrauen TV ,DTV,Free,12633,H,22000
355,Ulm-Allgäu ,DTV,Free,11523,H,22000
356,VH1 Classic. ,DTV,Free,11739,V,27500
357,VISIT-X.tv ,DTV,Free,12663,H,22000
358,VOX ,DTV,Free,12188,H,27500
359,VOX Austria ,DTV,Free,12226,H,27500
360,VOX CH ,DTV,Free,12226,H,27500
